id,created_at,price,product_id,updated_at
23059,2019-07-09 00:53:54.382000,"827,64",8008,2019-07-09 00:53:54.382000
23060,2019-07-09 00:53:59.542000,"692,91",11185,2019-07-09 00:53:59.542000
23061,2019-07-09 00:54:16.989000,"474,90",11481,2019-07-09 00:54:16.989000
23062,2019-07-09 00:54:48.713000,"349,90",17333,2019-07-09 00:54:48.713000
23063,2019-07-09 00:54:56.993000,"199,80",14939,2019-07-09 00:54:56.993000
23064,2019-07-09 00:55:03.830000,"1.619,10",13225,2019-07-09 00:55:03.830000
23065,2019-07-09 00:55:03.878000,"566,91",12654,2019-07-09 00:55:03.878000
23066,2019-07-09 00:55:04.056000,"629,10",13628,2019-07-09 00:55:04.056000
23067,2019-07-09 00:55:12.913000,"49,99",17547,2019-07-09 00:55:12.913000
23068,2019-07-09 00:55:26.603000,"549,99",16935,2019-07-09 00:55:26.603000
23069,2019-07-09 00:55:26.973000,"1.367,91",11152,2019-07-09 00:55:26.973000
23070,2019-07-09 00:55:31.600000,"134,99",9856,2019-07-09 00:55:31.600000
23071,2019-07-09 00:55:54.569000,"3.699,90",11169,2019-07-09 00:55:54.569000
23072,2019-07-09 00:55:59.127000,"399,00",8564,2019-07-09 00:55:59.127000
23073,2019-07-09 00:56:20.409000,"3.349,00",12046,2019-07-09 00:56:20.409000
23074,2019-07-09 00:56:20.475000,"589,90",10819,2019-07-09 00:56:20.475000
23075,2019-07-09 00:56:28.081000,"96,90",8671,2019-07-09 00:56:28.081000
23076,2019-07-09 00:56:44.520000,"356,84",18046,2019-07-09 00:56:44.520000
23077,2019-07-09 00:56:49.236000,"4.799,00",10351,2019-07-09 00:56:49.236000
23078,2019-07-09 00:57:01.920000,"2.099,00",7054,2019-07-09 00:57:01.920000
23079,2019-07-09 00:57:17.833000,"4.299,00",10617,2019-07-09 00:57:17.833000
23080,2019-07-09 00:57:26.002000,"1.339,00",12503,2019-07-09 00:57:26.002000
23081,2019-07-09 00:57:34.457000,"339,00",13648,2019-07-09 00:57:34.457000
23082,2019-07-09 00:57:42.547000,"530,91",8674,2019-07-09 00:57:42.547000
23083,2019-07-09 00:57:48.484000,"2.519,10",13167,2019-07-09 00:57:48.484000
23084,2019-07-09 00:58:02.414000,"939,90",17380,2019-07-09 00:58:02.414000
23085,2019-07-09 00:58:03.019000,"782,91",12045,2019-07-09 00:58:03.019000
23086,2019-07-09 00:58:03.813000,"2.499,90",13379,2019-07-09 00:58:03.813000
23087,2019-07-09 00:58:41.810000,"599,90",16951,2019-07-09 00:58:41.810000
23088,2019-07-09 00:58:53.673000,"1.799,90",13659,2019-07-09 00:58:53.673000
23089,2019-07-09 00:58:56.757000,"1.299,00",6935,2019-07-09 00:58:56.757000
23090,2019-07-09 00:58:57.203000,"1.499,90",11127,2019-07-09 00:58:57.203000
23091,2019-07-09 00:58:59.022000,"2.439,90",13432,2019-07-09 00:58:59.022000
23092,2019-07-09 00:59:40.612000,"339,00",13648,2019-07-09 00:59:40.612000
23093,2019-07-09 00:59:57.219000,"1.169,10",6829,2019-07-09 00:59:57.219000
23094,2019-07-09 01:00:11.304000,"3.099,00",10594,2019-07-09 01:00:11.304000
23095,2019-07-09 01:00:42.058000,"1.088,78",18028,2019-07-09 01:00:42.058000
23096,2019-07-09 01:01:16.415000,"1.699,00",11108,2019-07-09 01:01:16.415000
23097,2019-07-09 01:01:25.970000,"133,90",17675,2019-07-09 01:01:25.970000
23098,2019-07-09 01:01:30.774000,"2.549,90",11147,2019-07-09 01:01:30.774000
23099,2019-07-09 01:02:15.538000,"2.249,10",12084,2019-07-09 01:02:15.538000
23100,2019-07-09 01:02:30.249000,"1.529,10",13632,2019-07-09 01:02:30.249000
23101,2019-07-09 01:03:13.586000,"161,91",11818,2019-07-09 01:03:13.586000
23102,2019-07-09 01:03:13.618000,"2.429,10",13372,2019-07-09 01:03:13.618000
23103,2019-07-09 01:03:51.723000,"3.849,90",13220,2019-07-09 01:03:51.723000
23104,2019-07-09 01:03:55.983000,"3.699,00",12108,2019-07-09 01:03:55.983000
23105,2019-07-09 01:04:14.366000,"180,41",19037,2019-07-09 01:04:14.366000
23106,2019-07-09 01:04:55.635000,"1.979,10",13364,2019-07-09 01:04:55.635000
23107,2019-07-09 01:04:58.547000,"611,91",12081,2019-07-09 01:04:58.547000
23108,2019-07-09 01:05:06.363000,"719,10",13067,2019-07-09 01:05:06.363000
23109,2019-07-09 01:05:36.795000,"521,10",10278,2019-07-09 01:05:36.795000
23110,2019-07-09 01:05:37.411000,"449,91",7962,2019-07-09 01:05:37.411000
23111,2019-07-09 01:05:40.334000,"2.384,10",12053,2019-07-09 01:05:40.334000
23112,2019-07-09 01:06:09.123000,"4.949,10",10337,2019-07-09 01:06:09.123000
23113,2019-07-09 01:06:32.954000,"1.079,00",17081,2019-07-09 01:06:32.954000
23114,2019-07-09 01:06:41.456000,"458,91",11067,2019-07-09 01:06:41.456000
23115,2019-07-09 01:06:41.584000,"2.549,90",11147,2019-07-09 01:06:41.584000
23116,2019-07-09 01:06:48.499000,"2.089,00",6837,2019-07-09 01:06:48.499000
23117,2019-07-09 01:06:50.649000,"1.349,10",12619,2019-07-09 01:06:50.649000
23118,2019-07-09 01:07:02.950000,"1.574,91",11197,2019-07-09 01:07:02.950000
23119,2019-07-09 01:07:06.451000,"566,91",12071,2019-07-09 01:07:06.451000
23120,2019-07-09 01:07:06.503000,"809,91",7929,2019-07-09 01:07:06.503000
23121,2019-07-09 01:07:07.778000,"299,00",11400,2019-07-09 01:07:07.778000
23122,2019-07-09 01:07:26.982000,"1.979,91",9857,2019-07-09 01:07:26.982000
23123,2019-07-09 01:07:47.722000,"809,10",11457,2019-07-09 01:07:47.722000
23124,2019-07-09 01:08:29.004000,"287,91",11825,2019-07-09 01:08:29.004000
23125,2019-07-09 01:08:38.798000,"594,90",12988,2019-07-09 01:08:38.798000
23126,2019-07-09 01:08:39.456000,"112,41",8704,2019-07-09 01:08:39.456000
23127,2019-07-09 01:08:39.956000,"142,41",11437,2019-07-09 01:08:39.956000
23128,2019-07-09 01:09:05.761000,"4.699,90",10477,2019-07-09 01:09:05.761000
23129,2019-07-09 01:09:28.111000,"689,90",17258,2019-07-09 01:09:28.111000
23130,2019-07-09 01:09:42.036000,"595,90",18122,2019-07-09 01:09:42.036000
23131,2019-07-09 01:09:53.859000,"829,90",11150,2019-07-09 01:09:53.859000
23132,2019-07-09 01:10:08.832000,"1.232,91",10574,2019-07-09 01:10:08.832000
23133,2019-07-09 01:10:25.391000,"269,91",12077,2019-07-09 01:10:25.391000
23134,2019-07-09 01:10:44.387000,"3.704,91",18327,2019-07-09 01:10:44.387000
23135,2019-07-09 01:11:47.671000,"66,40",14105,2019-07-09 01:11:47.671000
23136,2019-07-09 01:11:53.231000,"1.994,05",12194,2019-07-09 01:11:53.231000
23137,2019-07-09 01:12:07.358000,"481,41",11195,2019-07-09 01:12:07.358000
23138,2019-07-09 01:12:52.236000,"283,96",11450,2019-07-09 01:12:52.236000
23139,2019-07-09 01:12:54.309000,"142,41",11432,2019-07-09 01:12:54.309000
23140,2019-07-09 01:12:59.174000,"1.736,91",12052,2019-07-09 01:12:59.174000
23141,2019-07-09 01:13:02.613000,"611,91",12081,2019-07-09 01:13:02.613000
23142,2019-07-09 01:13:10.741000,"1.889,91",10962,2019-07-09 01:13:10.741000
23143,2019-07-09 01:13:14.606000,"3.689,91",18263,2019-07-09 01:13:14.606000
23144,2019-07-09 01:13:15.527000,"346,41",11123,2019-07-09 01:13:15.527000
23145,2019-07-09 01:13:36.577000,"3.699,90",11191,2019-07-09 01:13:36.577000
23146,2019-07-09 01:13:51.142000,"2.789,10",10594,2019-07-09 01:13:51.142000
23147,2019-07-09 01:14:45.083000,"889,99",16929,2019-07-09 01:14:45.083000
23148,2019-07-09 01:14:50.083000,"34,00",14139,2019-07-09 01:14:50.083000
23149,2019-07-09 01:15:04.215000,"356,84",18046,2019-07-09 01:15:04.215000
23150,2019-07-09 01:15:13.748000,"749,90",11913,2019-07-09 01:15:13.748000
23151,2019-07-09 01:15:30.567000,"194,90",11499,2019-07-09 01:15:30.567000
23152,2019-07-09 01:15:32.362000,"644,90",10227,2019-07-09 01:15:32.362000
23153,2019-07-09 01:15:51.833000,"359,91",7955,2019-07-09 01:15:51.833000
23154,2019-07-09 01:15:57.951000,"3.514,91",18326,2019-07-09 01:15:57.951000
23155,2019-07-09 01:16:11.978000,"142,41",11437,2019-07-09 01:16:11.978000
23156,2019-07-09 01:16:27.955000,"5.129,91",18892,2019-07-09 01:16:27.955000
23157,2019-07-09 01:16:59.738000,"79,90",9025,2019-07-09 01:16:59.738000
23158,2019-07-09 01:17:28.812000,"209,70",14907,2019-07-09 01:17:28.812000
23159,2019-07-09 01:17:42.048000,"299,90",7963,2019-07-09 01:17:42.048000
23160,2019-07-09 01:17:54.198000,"341,91",19104,2019-07-09 01:17:54.198000
23161,2019-07-09 01:17:56.870000,"1.349,10",12619,2019-07-09 01:17:56.870000
23162,2019-07-09 01:18:03.102000,"199,80",14939,2019-07-09 01:18:03.102000
23163,2019-07-09 01:18:16.609000,"309,90",11391,2019-07-09 01:18:16.609000
23164,2019-07-09 01:18:28.392000,"749,90",11913,2019-07-09 01:18:28.392000
23165,2019-07-09 01:18:32.868000,"233,91",9986,2019-07-09 01:18:32.868000
23166,2019-07-09 01:19:13.464000,"2.629,90",13210,2019-07-09 01:19:13.464000
23167,2019-07-09 01:19:29.626000,"2.399,00",12689,2019-07-09 01:19:29.626000
23168,2019-07-09 01:19:52.289000,"279,99",16919,2019-07-09 01:19:52.289000
23169,2019-07-09 01:20:20.317000,"1.979,10",13359,2019-07-09 01:20:20.317000
23170,2019-07-09 01:20:32.364000,"2.969,10",13520,2019-07-09 01:20:32.364000
23171,2019-07-09 01:20:33.669000,"419,90",11471,2019-07-09 01:20:33.669000
23172,2019-07-09 01:20:51.628000,"1.124,91",17116,2019-07-09 01:20:51.628000
23173,2019-07-09 01:21:33.318000,"979,90",11122,2019-07-09 01:21:33.319000
23174,2019-07-09 01:21:33.814000,"674,10",10257,2019-07-09 01:21:33.814000
23175,2019-07-09 01:21:35.612000,"1.029,90",18706,2019-07-09 01:21:35.612000
23176,2019-07-09 01:21:38.835000,"189,90",11830,2019-07-09 01:21:38.835000
23177,2019-07-09 01:21:42.535000,"2.099,00",7034,2019-07-09 01:21:42.535000
23178,2019-07-09 01:21:45.738000,"220,41",8706,2019-07-09 01:21:45.738000
23179,2019-07-09 01:22:03.084000,"595,90",18267,2019-07-09 01:22:03.084000
23180,2019-07-09 01:22:20.491000,"494,91",10236,2019-07-09 01:22:20.491000
23181,2019-07-09 01:22:50.445000,"185,16",11462,2019-07-09 01:22:50.445000
23182,2019-07-09 01:23:00.361000,"329,90",9978,2019-07-09 01:23:00.361000
23183,2019-07-09 01:23:04.547000,"123,41",11732,2019-07-09 01:23:04.547000
23184,2019-07-09 01:23:09.011000,"197,91",8420,2019-07-09 01:23:09.011000
23185,2019-07-09 01:23:15.258000,"149,00",12735,2019-07-09 01:23:15.258000
23186,2019-07-09 01:23:30.778000,"579,41",11743,2019-07-09 01:23:30.778000
23187,2019-07-09 01:23:36.970000,"1.789,90",10262,2019-07-09 01:23:36.970000
23188,2019-07-09 01:24:12.048000,"269,90",11396,2019-07-09 01:24:12.048000
23189,2019-07-09 01:24:21.265000,"112,41",8668,2019-07-09 01:24:21.265000
23190,2019-07-09 01:24:25.439000,"227,91",11431,2019-07-09 01:24:25.439000
23191,2019-07-09 01:24:40.613000,"944,91",18114,2019-07-09 01:24:40.613000
23192,2019-07-09 01:24:54.846000,"2.249,10",10328,2019-07-09 01:24:54.846000
23193,2019-07-09 01:25:04.665000,"1.349,90",12629,2019-07-09 01:25:04.665000
23194,2019-07-09 01:25:22.301000,"2.556,90",13484,2019-07-09 01:25:22.301000
23195,2019-07-09 01:26:04.346000,"413,91",9679,2019-07-09 01:26:04.346000
23196,2019-07-09 01:26:10.397000,"305,10",13648,2019-07-09 01:26:10.397000
23197,2019-07-09 01:26:21.980000,"467,91",13574,2019-07-09 01:26:21.980000
23198,2019-07-09 01:26:36.803000,"719,10",10264,2019-07-09 01:26:36.803000
23199,2019-07-09 01:26:50.257000,"161,50",11440,2019-07-09 01:26:50.257000
23200,2019-07-09 01:26:53.617000,"595,90",18122,2019-07-09 01:26:53.617000
23201,2019-07-09 01:27:03.235000,"539,91",11106,2019-07-09 01:27:03.235000
23202,2019-07-09 01:27:16.482000,"194,90",11499,2019-07-09 01:27:16.482000
23203,2019-07-09 01:27:23.272000,"1.070,91",13317,2019-07-09 01:27:23.272000
23204,2019-07-09 01:27:32.910000,"2.069,10",11131,2019-07-09 01:27:32.910000
23205,2019-07-09 01:27:45.209000,"270,00",12505,2019-07-09 01:27:45.209000
23206,2019-07-09 01:28:07.695000,"872,91",9833,2019-07-09 01:28:07.696000
23207,2019-07-09 01:28:10.134000,"849,90",11179,2019-07-09 01:28:10.134000
23208,2019-07-09 01:28:29.913000,"4.769,91",11189,2019-07-09 01:28:29.913000
23209,2019-07-09 01:28:34.733000,"39,95",8969,2019-07-09 01:28:34.733000
23210,2019-07-09 01:28:53.146000,"759,90",10277,2019-07-09 01:28:53.146000
23211,2019-07-09 01:28:54.709000,"2.165,05",12477,2019-07-09 01:28:54.709000
23212,2019-07-09 01:29:08.630000,"1.815,00",18675,2019-07-09 01:29:08.630000
23213,2019-07-09 01:29:09.646000,"197,91",8420,2019-07-09 01:29:09.646000
23214,2019-07-09 01:29:09.814000,"2.879,10",10293,2019-07-09 01:29:09.814000
23215,2019-07-09 01:29:16.458000,"3.869,10",12098,2019-07-09 01:29:16.458000
23216,2019-07-09 01:29:26.612000,"665,91",7928,2019-07-09 01:29:26.612000
23217,2019-07-09 01:29:33.615000,"314,91",17386,2019-07-09 01:29:33.615000
23218,2019-07-09 01:29:41.355000,"1.101,05",12522,2019-07-09 01:29:41.355000
23219,2019-07-09 01:29:54.292000,"1.889,91",10294,2019-07-09 01:29:54.293000
23220,2019-07-09 01:30:34.040000,"1.943,91",11181,2019-07-09 01:30:34.040000
23221,2019-07-09 01:30:35.797000,"1.449,00",11094,2019-07-09 01:30:35.797000
23222,2019-07-09 01:30:40.472000,"269,91",7948,2019-07-09 01:30:40.472000
23223,2019-07-09 01:30:55.334000,"1.754,91",9521,2019-07-09 01:30:55.334000
23224,2019-07-09 01:30:56.551000,"46,90",7689,2019-07-09 01:30:56.551000
23225,2019-07-09 01:30:56.668000,"3.699,90",11169,2019-07-09 01:30:56.668000
23226,2019-07-09 01:31:00.066000,"701,91",12079,2019-07-09 01:31:00.066000
23227,2019-07-09 01:31:33.771000,"175,66",11493,2019-07-09 01:31:33.771000
23228,2019-07-09 01:31:36.850000,"1.979,10",12987,2019-07-09 01:31:36.850000
23229,2019-07-09 01:31:54.768000,"152,91",8697,2019-07-09 01:31:54.768000
23230,2019-07-09 01:32:04.902000,"1.349,91",11127,2019-07-09 01:32:04.902000
23231,2019-07-09 01:32:10.928000,"679,90",7976,2019-07-09 01:32:10.928000
23232,2019-07-09 01:32:23.981000,"7.919,91",18128,2019-07-09 01:32:23.981000
23233,2019-07-09 01:32:27.729000,"746,91",11150,2019-07-09 01:32:27.729000
23234,2019-07-09 01:32:42.907000,"1.614,05",12868,2019-07-09 01:32:42.907000
23235,2019-07-09 01:32:57.728000,"1.259,10",12708,2019-07-09 01:32:57.728000
23236,2019-07-09 01:33:02.084000,"39,95",8969,2019-07-09 01:33:02.084000
23237,2019-07-09 01:33:35.198000,"474,91",11757,2019-07-09 01:33:35.198000
23238,2019-07-09 01:33:42.343000,"4.193,10",11327,2019-07-09 01:33:42.343000
23239,2019-07-09 01:33:46.525000,"1.079,91",9982,2019-07-09 01:33:46.525000
23240,2019-07-09 01:33:53.999000,"1.349,10",12619,2019-07-09 01:33:53.999000
23241,2019-07-09 01:34:10.121000,"1.029,90",18706,2019-07-09 01:34:10.121000
23242,2019-07-09 01:34:51.463000,"512,91",11088,2019-07-09 01:34:51.463000
23243,2019-07-09 01:35:05.812000,"313,41",11486,2019-07-09 01:35:05.812000
23244,2019-07-09 01:35:35.030000,"287,91",7989,2019-07-09 01:35:35.030000
23245,2019-07-09 01:35:36.022000,"69,90",14432,2019-07-09 01:35:36.022000
23246,2019-07-09 01:35:44.477000,"4.999,00",10597,2019-07-09 01:35:44.477000
23247,2019-07-09 01:35:45.849000,"386,91",11138,2019-07-09 01:35:45.849000
23248,2019-07-09 01:35:48.487000,"346,41",11161,2019-07-09 01:35:48.487000
23249,2019-07-09 01:35:49.113000,"299,00",11483,2019-07-09 01:35:49.113000
23250,2019-07-09 01:35:57.837000,"349,90",18255,2019-07-09 01:35:57.837000
23251,2019-07-09 01:36:04.166000,"899,99",16915,2019-07-09 01:36:04.166000
23252,2019-07-09 01:36:12.668000,"1.007,91",13634,2019-07-09 01:36:12.669000
23253,2019-07-09 01:36:14.490000,"1.349,91",10288,2019-07-09 01:36:14.490000
23254,2019-07-09 01:36:25.130000,"284,91",19067,2019-07-09 01:36:25.130000
23255,2019-07-09 01:36:33.935000,"179,90",11818,2019-07-09 01:36:33.935000
23256,2019-07-09 01:37:34.229000,"1.999,00",7231,2019-07-09 01:37:34.229000
23257,2019-07-09 01:37:44.479000,"279,90",17443,2019-07-09 01:37:44.479000
23258,2019-07-09 01:38:24.814000,"3.199,00",10340,2019-07-09 01:38:24.814000
23259,2019-07-09 01:38:40.545000,"175,66",11433,2019-07-09 01:38:40.545000
23260,2019-07-09 01:38:47.591000,"419,90",11111,2019-07-09 01:38:47.591000
23261,2019-07-09 01:38:48.373000,"2.294,91",11147,2019-07-09 01:38:48.373000
23262,2019-07-09 01:39:05.006000,"1.199,90",10352,2019-07-09 01:39:05.006000
23263,2019-07-09 01:39:22.174000,"599,90",12133,2019-07-09 01:39:22.174000
23264,2019-07-09 01:39:23.327000,"5.499,00",10337,2019-07-09 01:39:23.327000
23265,2019-07-09 01:39:41.064000,"689,90",17258,2019-07-09 01:39:41.064000
23266,2019-07-09 01:39:44.133000,"89,91",11822,2019-07-09 01:39:44.133000
23267,2019-07-09 01:39:44.239000,"999,60",7986,2019-07-09 01:39:44.239000
23268,2019-07-09 01:39:56.610000,"679,90",7976,2019-07-09 01:39:56.610000
23269,2019-07-09 01:40:50.829000,"664,91",19026,2019-07-09 01:40:50.829000
23270,2019-07-09 01:41:05.020000,"1.929,90",12038,2019-07-09 01:41:05.020000
23271,2019-07-09 01:41:12.256000,"142,41",11446,2019-07-09 01:41:12.256000
23272,2019-07-09 01:41:24.385000,"2.199,00",12987,2019-07-09 01:41:24.385000
23273,2019-07-09 01:41:34.493000,"566,91",10523,2019-07-09 01:41:34.493000
23274,2019-07-09 01:41:45.204000,"579,00",10296,2019-07-09 01:41:45.204000
23275,2019-07-09 01:42:13.264000,"399,00",13082,2019-07-09 01:42:13.264000
23276,2019-07-09 01:42:16.857000,"1.849,00",10313,2019-07-09 01:42:16.857000
23277,2019-07-09 01:42:17.879000,"620,91",7924,2019-07-09 01:42:17.879000
23278,2019-07-09 01:42:46.732000,"674,10",10258,2019-07-09 01:42:46.732000
23279,2019-07-09 01:43:08.369000,"158,90",11580,2019-07-09 01:43:08.369000
23280,2019-07-09 01:43:25.321000,"719,91",11096,2019-07-09 01:43:25.321000
23281,2019-07-09 01:43:30.829000,"180,41",11402,2019-07-09 01:43:30.829000
23282,2019-07-09 01:43:34.143000,"34,00",14139,2019-07-09 01:43:34.143000
23283,2019-07-09 01:43:35.852000,"299,90",12077,2019-07-09 01:43:35.852000
23284,2019-07-09 01:43:43.782000,"1.529,10",12762,2019-07-09 01:43:43.782000
23285,2019-07-09 01:43:46.216000,"6.749,91",10348,2019-07-09 01:43:46.216000
23286,2019-07-09 01:43:49.680000,"685,79",17274,2019-07-09 01:43:49.680000
23287,2019-07-09 01:43:51.825000,"1.999,00",7035,2019-07-09 01:43:51.825000
23288,2019-07-09 01:44:03.473000,"1.691,10",13635,2019-07-09 01:44:03.473000
23289,2019-07-09 01:44:15.207000,"1.099,99",16967,2019-07-09 01:44:15.207000
23290,2019-07-09 01:44:26.463000,"142,41",11446,2019-07-09 01:44:26.463000
23291,2019-07-09 01:44:37.773000,"151,91",11363,2019-07-09 01:44:37.773000
23292,2019-07-09 01:44:39.536000,"49,90",14695,2019-07-09 01:44:39.536000
23293,2019-07-09 01:44:41.932000,"4.299,00",10343,2019-07-09 01:44:41.932000
23294,2019-07-09 01:45:43.627000,"1.259,10",10610,2019-07-09 01:45:43.627000
23295,2019-07-09 01:45:53.521000,"398,91",11471,2019-07-09 01:45:53.521000
23296,2019-07-09 01:46:00.974000,"2.699,10",13289,2019-07-09 01:46:00.974000
23297,2019-07-09 01:46:13.524000,"1.809,00",13234,2019-07-09 01:46:13.524000
23298,2019-07-09 01:46:26.520000,"559,90",7155,2019-07-09 01:46:26.520000
23299,2019-07-09 01:47:07,"3.199,00",10320,2019-07-09 01:47:07
23300,2019-07-09 01:47:07.031000,"49,99",17547,2019-07-09 01:47:07.031000
23301,2019-07-09 01:47:23.435000,"13,90",6974,2019-07-09 01:47:23.435000
23302,2019-07-09 01:47:26.914000,"305,91",11887,2019-07-09 01:47:26.914000
23303,2019-07-09 01:47:44.301000,"279,90",18032,2019-07-09 01:47:44.301000
23304,2019-07-09 01:47:45.318000,"859,00",11129,2019-07-09 01:47:45.318000
23305,2019-07-09 01:48:24.042000,"2.879,10",10293,2019-07-09 01:48:24.042000
23306,2019-07-09 01:48:29.728000,"340,00",18222,2019-07-09 01:48:29.728000
23307,2019-07-09 01:48:32.512000,"49,99",17547,2019-07-09 01:48:32.512000
23308,2019-07-09 01:48:34.451000,"24,90",14674,2019-07-09 01:48:34.451000
23309,2019-07-09 01:49:03.683000,"719,90",11134,2019-07-09 01:49:03.683000
23310,2019-07-09 01:49:03.944000,"1.782,99",16961,2019-07-09 01:49:03.944000
23311,2019-07-09 01:49:07.369000,"110,90",11691,2019-07-09 01:49:07.369000
23312,2019-07-09 01:49:12.032000,"899,91",12123,2019-07-09 01:49:12.032000
23313,2019-07-09 01:49:19.135000,"3.449,00",12036,2019-07-09 01:49:19.135000
23314,2019-07-09 01:49:25.152000,"1.499,90",11127,2019-07-09 01:49:25.152000
23315,2019-07-09 01:50:19.679000,"685,79",17274,2019-07-09 01:50:19.679000
23316,2019-07-09 01:50:29.978000,"1.029,90",6811,2019-07-09 01:50:29.978000
23317,2019-07-09 01:50:49.602000,"1.999,00",7055,2019-07-09 01:50:49.602000
23318,2019-07-09 01:50:53.012000,"2.089,00",6837,2019-07-09 01:50:53.012000
23319,2019-07-09 01:51:01.038000,"158,89",10191,2019-07-09 01:51:01.038000
23320,2019-07-09 01:51:33.811000,"889,90",13087,2019-07-09 01:51:33.811000
23321,2019-07-09 01:51:36.653000,"340,00",18222,2019-07-09 01:51:36.653000
23322,2019-07-09 01:51:40.627000,"1.699,00",11108,2019-07-09 01:51:40.627000
23323,2019-07-09 01:51:58.978000,"369,00",13354,2019-07-09 01:51:58.978000
23324,2019-07-09 01:52:12.948000,"142,00",9563,2019-07-09 01:52:12.949000
23325,2019-07-09 01:52:21.149000,"34,00",14110,2019-07-09 01:52:21.149000
23326,2019-07-09 01:52:21.506000,"289,00",18195,2019-07-09 01:52:21.506000
23327,2019-07-09 01:52:28.907000,"112,41",9336,2019-07-09 01:52:28.907000
23328,2019-07-09 01:53:12.627000,"2.799,00",13167,2019-07-09 01:53:12.627000
23329,2019-07-09 01:53:14.604000,"1.795,50",12514,2019-07-09 01:53:14.604000
23330,2019-07-09 01:53:16.848000,"1.189,90",13317,2019-07-09 01:53:16.848000
23331,2019-07-09 01:53:19.838000,"474,90",11481,2019-07-09 01:53:19.838000
23332,2019-07-09 01:53:22.032000,"82,95",13135,2019-07-09 01:53:22.032000
23333,2019-07-09 01:53:44.802000,"879,90",17322,2019-07-09 01:53:44.802000
23334,2019-07-09 01:54:16.624000,"699,00",11346,2019-07-09 01:54:16.624000
23335,2019-07-09 01:54:29.443000,"1.279,90",13524,2019-07-09 01:54:29.443000
23336,2019-07-09 01:54:41.479000,"1.691,10",13635,2019-07-09 01:54:41.479000
23337,2019-07-09 01:55:10.157000,"170,00",11416,2019-07-09 01:55:10.157000
23338,2019-07-09 01:55:18.537000,"2.140,00",12874,2019-07-09 01:55:18.537000
23339,2019-07-09 01:55:27.742000,"299,90",19102,2019-07-09 01:55:27.742000
23340,2019-07-09 01:55:49.224000,"499,90",7962,2019-07-09 01:55:49.225000
23341,2019-07-09 01:55:57.705000,"999,90",18305,2019-07-09 01:55:57.705000
23342,2019-07-09 01:56:03.599000,"2.399,00",12281,2019-07-09 01:56:03.599000
23343,2019-07-09 01:56:15.251000,"4.892,41",18340,2019-07-09 01:56:15.251000
23344,2019-07-09 01:56:16.858000,"1.099,99",16969,2019-07-09 01:56:16.858000
23345,2019-07-09 01:56:27.652000,"3.689,91",18262,2019-07-09 01:56:27.652000
23346,2019-07-09 01:56:33.517000,"3.689,91",18262,2019-07-09 01:56:33.517000
23347,2019-07-09 01:56:36.742000,"279,99",16919,2019-07-09 01:56:36.742000
23348,2019-07-09 01:56:41.318000,"1.929,90",12052,2019-07-09 01:56:41.318000
23349,2019-07-09 01:56:52.815000,"329,90",17371,2019-07-09 01:56:52.815000
23350,2019-07-09 01:57:01.834000,"369,00",13354,2019-07-09 01:57:01.834000
23351,2019-07-09 01:57:03.214000,"1.349,90",11180,2019-07-09 01:57:03.214000
23352,2019-07-09 01:57:39.452000,"158,90",11580,2019-07-09 01:57:39.452000
23353,2019-07-09 01:58:06.252000,"1.249,90",10361,2019-07-09 01:58:06.252000
23354,2019-07-09 01:59:13.985000,"206,91",8694,2019-07-09 01:59:13.985000
23355,2019-07-09 01:59:22.806000,"99,90",9916,2019-07-09 01:59:22.806000
23356,2019-07-09 01:59:30.521000,"319,90",11825,2019-07-09 01:59:30.521000
23357,2019-07-09 01:59:55.321000,"439,90",8531,2019-07-09 01:59:55.321000
23358,2019-07-09 02:00:01.886000,"349,90",17333,2019-07-09 02:00:01.886000
23359,2019-07-09 02:00:04.163000,"139,90",19047,2019-07-09 02:00:04.163000
23360,2019-07-09 02:00:04.821000,"237,41",11365,2019-07-09 02:00:04.821000
23361,2019-07-09 02:00:15.960000,"319,90",11824,2019-07-09 02:00:15.960000
23362,2019-07-09 02:00:20.017000,"3.299,00",13232,2019-07-09 02:00:20.017000
23363,2019-07-09 02:00:22.236000,"279,99",16919,2019-07-09 02:00:22.236000
23364,2019-07-09 02:00:57.987000,"399,90",6803,2019-07-09 02:00:57.987000
23365,2019-07-09 02:01:10.685000,"1.268,91",10326,2019-07-09 02:01:10.685000
23366,2019-07-09 02:01:32.371000,"499,00",18025,2019-07-09 02:01:32.371000
23367,2019-07-09 02:01:53.542000,"662,11",18267,2019-07-09 02:01:53.542000
23368,2019-07-09 02:02:08.592000,"689,90",10300,2019-07-09 02:02:08.592000
23369,2019-07-09 02:02:09.266000,"112,41",9993,2019-07-09 02:02:09.266000
23370,2019-07-09 02:03:09.124000,"147,51",10124,2019-07-09 02:03:09.124000
23371,2019-07-09 02:03:26.765000,"284,90",11376,2019-07-09 02:03:26.765000
23372,2019-07-09 02:03:47.475000,"3.059,91",18261,2019-07-09 02:03:47.475000
23373,2019-07-09 02:03:55.238000,"349,90",18255,2019-07-09 02:03:55.238000
23374,2019-07-09 02:03:58.706000,"299,00",11400,2019-07-09 02:03:58.706000
23375,2019-07-09 02:04:04.170000,"5.499,00",10337,2019-07-09 02:04:04.170000
23376,2019-07-09 02:04:04.400000,"494,10",17260,2019-07-09 02:04:04.400000
23377,2019-07-09 02:04:17.650000,"3.199,00",10320,2019-07-09 02:04:17.650000
